id	lab	st	et	TOTUSJH_min	TOTUSJH_max	TOTUSJH_median	TOTBSQ_min	TOTBSQ_max	TOTBSQ_median	TOTPOT_min	TOTPOT_max	TOTPOT_median
3473	C	2013-12-15T01:24:00	2013-12-15T13:12:00	3044.005676390097	3359.616482384506	3199.407807426838	41724941826.6049	43841457531.7063	42873336496.204895	7.14973347864432e+23	7.576796182483091e+23	7.420726340486462e+23
3371	NF	2013-11-15T15:12:00	2013-11-16T03:00:00	398.89963682195093	528.3437526480707	467.00538263544	6063207961.5613	6979544163.4297	6767561536.1487	5.3190335385856e+22	7.0539408599240856e+22	6.264911837758206e+22
3284	NF	2013-10-16T10:00:00	2013-10-16T21:48:00	15.447388581820896	29.31237731536292	20.49104047608556	93101964.6769	176367005.77670002	114849739.9745	5.6800216080036816e+20	1.2142873737919558e+21	8.242917731778741e+20
3537	NF	2013-12-28T08:12:00	2013-12-28T20:00:00	13.755830815517864	26.92008626565856	19.75585232535914	86113175.67480001	179714367.13030002	129910979.38185	5.922935374638454e+20	1.2487843938040134e+21	9.100255350538114e+20
3304	NF	2013-10-22T09:48:00	2013-10-22T21:36:00	14.759302399532055	20.280737475599068	17.68652624844861	93079043.44700001	132594870.7602	113719755.29124999	6.338471586804686e+20	9.924462165657e+20	8.55510955256846e+20
3686	M	2014-01-29T21:00:00	2014-01-30T08:48:00	7847.909120870956	8603.888158542768	8327.485709625627	107974070109.1903	118248231959.3129	116416592039.302	2.1487198879555263e+24	2.3526427878720847e+24	2.2932235395451197e+24
3879	M	2014-03-30T03:48:00	2014-03-30T15:36:00	1258.869847849356	1529.1774179495544	1370.037476313466	24392912373.159702	26338302042.3843	25445361744.634247	2.9316025785466217e+23	3.264834153667102e+23	3.1100808366684354e+23
3560	NF	2014-01-09T02:24:00	2014-01-09T14:12:00	68.42838275371119	151.34315049394874	97.77826572397929	716609065.4781001	1443802941.3786	1120527789.17755	3.952200862521331e+21	9.80331499925739e+21	6.183088865562738e+21
3446	NF	2013-12-03T21:36:00	2013-12-04T09:24:00	108.14501539218388	138.04246066901771	121.40247738051971	1142106353.0837998	1387939711.4793	1207344698.2507	8.430797500290647e+21	1.3669808990582806e+22	1.0056056620395698e+22
3405	NF	2013-11-19T20:12:00	2013-11-20T08:00:00	9.794148577531613	19.59446780863511	14.45371196388431	63274217.38960001	121716936.8912	97947616.6697	3.4451034735887974e+20	8.256827752895266e+20	5.615011543162466e+20
3366	C	2013-11-16T13:12:00	2013-11-17T01:00:00	2996.8775963373187	3791.0761553126454	3111.683167114701	27484584721.8528	30622187222.5028	28187560514.40245	3.3360693447826e+23	4.173372186528327e+23	3.494007052194634e+23
3432	NF	2013-12-04T11:36:00	2013-12-04T23:24:00	443.55799622467276	500.39196494968667	470.83704644143444	7560798023.0292015	8121984627.069	7832362903.294001	9.035952912229304e+22	9.919028932465097e+22	9.627303861408478e+22
3572	NF	2014-01-04T08:24:00	2014-01-04T20:12:00	20.722520651199275	35.49452092854097	31.17499465523705	237020399.5359	303775820.2889	262147031.9055	1.2807713470541642e+21	2.1628590644892986e+21	1.7514160723047193e+21
3394	NF	2013-11-23T11:48:00	2013-11-23T23:36:00	50.598444253365535	61.461439064782255	54.54714700768443	458247375.8503	587322174.6515001	514294034.17235005	3.2578406469086426e+21	4.404573731074394e+21	3.79177115395412e+21
3686	C	2014-02-07T13:00:00	2014-02-08T00:48:00	6329.13675656848	7046.4343376785655	6841.48803924193	102112094700.3891	107822924298.5064	105375544542.68619	1.8223377892835023e+24	1.9224983414900296e+24	1.892923794383966e+24
3590	NF	2014-01-09T22:12:00	2014-01-10T10:00:00	4.981961380356205	13.413407254203882	7.678319217933716	30357953.9176	65108550.5492	43505902.562199995	1.1178941573698118e+20	3.3055572342807075e+20	1.8922663655665258e+20
3336	NF	2013-11-02T22:48:00	2013-11-03T10:36:00	407.7048824907988	534.6028748340034	475.4017852861769	3326673738.0182	4955027535.873	4381134338.34235	3.800841615349753e+22	6.35399753888014e+22	5.314323581762386e+22
3356	NF	2013-11-08T00:12:00	2013-11-08T12:00:00	30.42847437332684	45.03887969407614	39.266333665313326	218502399.72599998	398835654.4069	313130274.11555	1.7124083769538534e+21	2.781892700090102e+21	2.3367375117963698e+21
3415	C	2013-11-27T15:00:00	2013-11-28T02:48:00	1264.0104800532258	1904.4924549764687	1329.7763584529166	12721202042.5032	15978029004.3199	14400552237.2323	1.9506530007873338e+23	2.448726971221508e+23	2.168885508955897e+23
3503	NF	2013-12-18T13:36:00	2013-12-19T01:24:00	10.013214334551547	20.71360091881755	15.021993445708617	71538947.77810001	118609531.48200001	99059265.9612	4.533394090490914e+20	7.744820902946797e+20	6.106031744042794e+20
3291	C	2013-10-19T12:48:00	2013-10-20T00:36:00	1615.1216813088777	1795.037507745381	1670.6092558907599	19584368852.567703	20984890787.8423	20169272970.25	2.197270503440647e+23	2.4403998416381818e+23	2.325448750686635e+23
3282	NF	2013-10-18T05:36:00	2013-10-18T17:24:00	9.610756341105834	20.047510349188023	12.874698981152708	69798901.5845	137926593.57520002	96301320.23030001	5.3801055021211e+20	1.1201091917614352e+21	7.066727448067033e+20
3368	NF	2013-11-15T02:48:00	2013-11-15T14:36:00	486.67896341633593	584.7310023232376	540.2283495957435	10456390067.7174	11680108773.5206	11037960093.438702	2.071846797494227e+23	2.2924367907741045e+23	2.1731100412851503e+23
3321	M	2013-10-31T08:00:00	2013-10-31T19:48:00	2829.715171645113	3027.8153062958845	2920.605801606467	38448297296.4923	39907117538.6086	39025632769.71205	7.50484029813152e+23	7.762068808363564e+23	7.644711992847388e+23
3553	NF	2013-12-29T06:36:00	2013-12-29T18:24:00	90.49461018826892	185.23957747866032	132.8485816065252	839778357.6454	1778981689.6166	1075713616.1331	6.229711172953888e+21	1.114181154157297e+22	8.292078113516128e+21
3335	NF	2013-10-31T12:36:00	2013-11-01T00:24:00	6.60543625653736	21.0697413273346	18.23292021576291	64356700.148	168701315.63300002	140745121.498	4.110309652711192e+20	1.1499326986503058e+21	1.0235500355541291e+21
3686	M	2014-01-30T02:00:00	2014-01-30T13:48:00	7169.025915510021	8565.651927403447	7963.028326513039	97788444872.3512	118248231959.3129	108916820455.356	1.9948508860347767e+24	2.335111479496476e+24	2.1544667152730817e+24
3513	NF	2013-12-24T13:24:00	2013-12-25T01:12:00	174.7236572393419	227.59265306159352	206.60905108683494	1307073630.6612	1640710736.9441	1555165068.2546	9.73700290031309e+21	1.29693273611573e+22	1.2221532099278952e+22
3358	NF	2013-11-12T08:12:00	2013-11-12T20:00:00	52.34356316554461	77.14983590567414	60.359448014308825	383030051.06	566483217.1377	457743761.73265004	2.7892978374523245e+21	4.273484594983543e+21	3.522761032214817e+21
3437	NF	2013-12-03T04:24:00	2013-12-03T16:12:00	1079.1876542591058	1316.8532162142697	1126.5492043133831	17663268097.383804	21171446247.8118	18803449009.1697	3.071310093929932e+23	3.691642365569549e+23	3.412784206861535e+23
3779	C	2014-02-26T06:24:00	2014-02-26T18:12:00	761.6389153992226	987.8042174892598	901.8330559043948	5706466957.9142	7378233817.3493	6651778116.2475	5.153352353407252e+22	7.97428803742146e+22	7.048366074340396e+22
3385	NF	2013-11-20T03:36:00	2013-11-20T15:24:00	75.54683666244837	132.47830394178757	90.9483416214736	528088374.66520005	795459604.5318	622791386.32375	3.122238792838015e+21	5.025657049845885e+21	3.711863994787786e+21
3449	NF	2013-12-01T15:24:00	2013-12-02T03:12:00	31.635310451265674	54.28204951298349	40.10821621354985	229957710.42200002	395715795.1301	293479041.00105	1.834452392226583e+21	3.4046289922079054e+21	2.404013882737029e+21
3719	C	2014-02-09T21:12:00	2014-02-10T09:00:00	599.1321693668699	699.2142781834211	654.710222611451	7739635049.6793	9141533242.6864	8759730081.71975	1.275294858139085e+23	1.6432172003336557e+23	1.5446091881200377e+23
3367	NF	2013-11-14T07:24:00	2013-11-14T19:12:00	161.66012437215568	221.37297179238087	174.08241264484343	1373823743.351	1939971867.8658	1548688846.5629501	1.0177636952480634e+22	1.600836632625705e+22	1.1877409748440605e+22
3347	NF	2013-11-11T02:36:00	2013-11-11T14:24:00	168.43577357937167	207.60713885367184	183.84171978721923	1402904899.6199	1643886508.7317	1530564442.6729503	1.1267096650305237e+22	1.2659357408240452e+22	1.1712304072061633e+22
3483	C	2013-12-18T02:36:00	2013-12-18T14:24:00	1408.2940353075626	1525.5245657693094	1462.790984688167	28012038579.3451	29352562713.574207	28589798733.87725	4.7558045996280494e+23	5.0384041179730405e+23	4.884828811545768e+23
3541	NF	2013-12-30T16:48:00	2013-12-31T04:36:00	2.5489576112974675	13.719970285207864	7.950443665768331	13768876.8049	63971205.8813	40245954.801300004	5.613076387865322e+19	2.7645435456380577e+20	1.7011220124433613e+20
3370	NF	2013-11-15T22:00:00	2013-11-16T09:48:00	21.57029553514677	35.835062215649195	30.782563549154737	168565027.14630002	268747180.507	229225940.4817	1.1042877448552728e+21	2.1117500319198124e+21	1.7261151831131596e+21
3321	C	2013-10-31T02:00:00	2013-10-31T13:48:00	2786.438705907193	3026.061295835272	2901.869582625506	38448297296.4923	42580944494.535805	39812289423.3049	7.565711946214635e+23	8.149782592257037e+23	7.737067481526093e+23
3265	NF	2013-10-08T19:36:00	2013-10-09T07:24:00	8.30476490928844	19.792934059722906	14.429433520332715	69985399.5711	117008875.69180004	95297352.97240001	4.1283420022484337e+20	7.336582677138845e+20	5.371030808318366e+20
3306	NF	2013-10-23T18:24:00	2013-10-24T06:12:00	40.05229770460928	83.11543837489194	60.73320241798634	239394132.37630004	470125762.72230005	410208122.4359334	1.7724278887261853e+21	3.77026311931216e+21	3.057059423642323e+21
3473	C	2013-12-12T08:24:00	2013-12-12T20:12:00	2181.7475047051576	2527.722273834273	2355.153251866018	28691008947.109707	31311202102.1437	29573420285.575603	5.1843968725071165e+23	5.474957132036691e+23	5.276372293167781e+23
3604	C	2014-01-08T19:12:00	2014-01-09T07:00:00	78.3348181915512	110.60345483758314	94.7375673104433	711565387.5253	932210014.6216	869299946.48315	4.361173709077612e+21	6.162037848799837e+21	5.404513702901644e+21
3341	C	2013-11-03T19:12:00	2013-11-04T07:00:00	3797.969216833663	4448.794623688218	4201.391283199675	71146374049.66783	75484668598.5074	73582080184.66205	1.1974374943359184e+24	1.274773562147907e+24	1.2453588851863929e+24
3306	NF	2013-10-22T12:24:00	2013-10-23T00:12:00	71.67924704784882	113.85859719180672	97.3783651211615	541885452.9686	802397840.7202001	709761821.6117501	4.383278302591556e+21	6.832627272748063e+21	5.677897734386686e+21
3302	NF	2013-10-22T21:24:00	2013-10-23T09:12:00	4.4920945995366495	12.764411536915262	8.498542830191067	36031172.9976	68278718.883	52888064.776300006	1.7779467820162947e+20	4.868748838895376e+20	3.0774938823989566e+20
3532	NF	2013-12-24T01:12:00	2013-12-24T13:00:00	80.96815232590394	125.84236058534208	112.83144539916415	967190549.0961	1435561369.0439	1223715587.6936002	9.191444782917938e+21	1.3477012094303882e+22	1.1886593275835273e+22
3542	NF	2013-12-28T14:12:00	2013-12-29T02:00:00	901.6310775385216	1000.9453927670952	969.8565386237259	10875330598.965302	11632767167.782	11343914894.06865	1.0789744481176185e+23	1.2118506309544144e+23	1.1388100478510706e+23
3273	NF	2013-10-14T17:00:00	2013-10-15T04:48:00	1034.782555611263	1234.9406385542652	1147.1710289328962	11637440580.0743	13873352648.0919	13114879852.780998	8.451253420663313e+22	1.034953903775549e+23	9.44314374514066e+22
3563	C	2014-01-11T14:00:00	2014-01-12T01:48:00	5063.032695677398	5515.229328045063	5303.583731609451	100365880659.11293	104347370205.6457	103497637808.01382	1.877181218457948e+24	1.9552585882058595e+24	1.927772941649642e+24
3595	NF	2014-01-13T11:24:00	2014-01-13T23:12:00	59.66334869759052	74.76295687049706	68.61393601076418	463915703.0619	618862094.3448	536207762.48715	3.57953905274269e+21	4.808090896425055e+21	4.347695764666421e+21
3336	NF	2013-11-08T22:48:00	2013-11-09T10:36:00	193.7551979294689	318.36366106024184	265.79800046679424	2698014803.2589	3784517290.2907	3481723689.4612503	1.058231507260147e+22	2.0507631198176178e+22	1.5566246556678882e+22
3595	NF	2014-01-13T22:24:00	2014-01-14T10:12:00	64.58530013338978	80.92439458364397	71.9958419079245	551254488.2728001	684148231.8658	620228827.99305	3.986542942177138e+21	4.935018077439131e+21	4.483927823586212e+21
3367	NF	2013-11-10T09:24:00	2013-11-10T21:12:00	73.6598959266753	94.93335967794373	83.04105480452085	785098643.4628	943984549.8762	855275340.4228499	5.844461112992577e+21	7.600602350062275e+21	6.592710054686837e+21
3457	NF	2013-12-09T23:36:00	2013-12-10T11:24:00	556.105598382725	636.2125061922902	591.2721293408524	9377645639.1285	9948010990.7434	9668637441.62025	1.5271881497665414e+23	1.6519094442553504e+23	1.5947200749313494e+23
3335	NF	2013-11-02T02:36:00	2013-11-02T14:24:00	6.2182660178241616	15.386502113003232	10.366789018643683	44913302.6037	94991886.3211	68427733.91445	2.5707664746679e+20	7.220143971814197e+20	4.873699085841422e+20
3321	M	2013-10-31T19:00:00	2013-11-01T06:48:00	2746.975254907611	3025.9882561496397	2888.3247626189905	36570658512.4984	39235929038.1099	38419645950.11975	7.064471924419424e+23	7.644968001161891e+23	7.502167115195226e+23
3591	NF	2014-01-13T17:00:00	2014-01-14T04:48:00	76.62118650348431	87.4832941705716	82.26329705499977	680345322.0251001	800718028.658	758584026.9718001	4.6959843068663373e+21	5.792821874093819e+21	5.30808844355958e+21
3295	M	2013-10-27T13:00:00	2013-10-28T00:48:00	2222.5352223379973	2486.0694465817674	2338.1364353911044	36752863197.502304	38462825870.0623	37189732694.599655	6.039118770977802e+23	6.56960500982821e+23	6.336333056983848e+23
3580	NF	2014-01-04T22:00:00	2014-01-05T09:48:00	403.3099298877129	715.2778630837213	659.3116238219646	3784924081.3634	8065255307.908002	7539135839.5798	4.917254188475568e+22	1.2535845928730984e+23	1.1163301168917649e+23
3519	NF	2013-12-18T12:00:00	2013-12-18T23:48:00	11.530103070987195	18.077462031565027	14.227305676501164	56328424.9762	90655963.8834	81591600.68205	4.616817494505599e+20	8.385663279971944e+20	6.501593139362831e+20
3436	NF	2013-11-30T17:36:00	2013-12-01T05:24:00	18.5077614892085	28.833913760798	24.594712271240375	160220427.71829998	223543489.4931	187329441.20700002	1.2227132662077852e+21	1.723544670155602e+21	1.5094381872959584e+21
3386	NF	2013-11-14T14:24:00	2013-11-15T02:12:00	16.330984861869766	105.43815115828406	55.7813748644642	74192678.8269	754248101.9484999	336711768.6852	6.720229541998322e+20	8.600273959281594e+21	3.537744864430604e+21
3515	NF	2013-12-22T03:24:00	2013-12-22T15:12:00	265.9015929292875	353.38705139773003	297.79751061778967	4710551181.5023	5477813599.6693	5089091216.8866005	8.073214409209793e+22	9.759522962084296e+22	9.071454127911032e+22
3306	NF	2013-10-25T06:24:00	2013-10-25T18:12:00	25.435180249576543	48.72096785702037	39.07757679720302	142515110.7479	236199144.9459	202264554.15985	5.637930865125438e+20	1.6218103405808834e+21	1.0876874661725379e+21
3563	C	2014-01-09T07:00:00	2014-01-09T18:48:00	5714.417412663139	6336.318275354608	5998.474104076233	112930879626.2899	117833717051.0548	114434887810.1247	2.391373132555294e+24	2.478853260657926e+24	2.4180593970110746e+24
3535	NF	2014-01-03T00:48:00	2014-01-03T12:36:00	2937.258014550018	3523.4718024863305	3247.812173777357	45795566317.888	53027812086.27911	52121004866.6409	5.640979175295597e+23	6.578788253356594e+23	6.367367136362986e+23
3503	NF	2013-12-17T09:36:00	2013-12-17T21:24:00	14.36029151420393	26.407157986065826	19.094887852355953	90484710.9446	138524395.79299998	116946019.39434999	5.11010974820332e+20	9.809980628563773e+20	7.647486878676615e+20
3347	NF	2013-11-04T04:36:00	2013-11-04T16:24:00	79.43196897077561	151.3762712586075	112.32849910016841	855805537.7435001	1478035098.4439	1189262725.0006	4.4716385623890733e+21	9.251390652401112e+21	5.925669692291273e+21
3575	NF	2014-01-08T16:00:00	2014-01-09T03:48:00	15.285765481603296	33.388669229141264	19.348553478791985	101260981.3484	153408080.48550004	120050311.38495	6.192899296917556e+20	1.0643965647123912e+21	8.155436102010389e+20
3580	NF	2014-01-05T07:00:00	2014-01-05T18:48:00	618.4422312890763	723.5329704189	681.6720189821988	7824102143.6865015	8593455243.351501	8273780350.817401	1.1763002265556394e+23	1.3710774389283816e+23	1.2593484109706604e+23
3437	M	2013-12-06T07:24:00	2013-12-06T19:12:00	856.388275313523	948.411055327652	919.0248963393327	12374706984.044	13661184159.5787	12757076345.970299	1.5378332999753062e+23	1.801488206843393e+23	1.6053501963576722e+23
3461	NF	2013-12-08T05:48:00	2013-12-08T17:36:00	73.95611952655136	115.89153892563371	90.58897986221075	1248064757.1458	1704033174.0208	1376337038.6484504	4.5873559704238697e+21	6.777188704282522e+21	5.266778006982337e+21
3306	NF	2013-10-22T10:24:00	2013-10-22T22:12:00	39.76614536818932	113.85859719180672	97.3783651211615	291851445.9847	802397840.7202001	701587124.5792999	2.3174129411468668e+21	6.832627272748063e+21	5.660885390649077e+21
3558	NF	2014-01-03T17:00:00	2014-01-04T04:48:00	1.8869273602407584	12.20487056724242	6.655535307945006	16627869.5538	86433546.37	42001001.899100006	7.745132457199036e+19	7.194044460213308e+20	2.357003857382961e+20
3437	NF	2013-12-03T19:24:00	2013-12-04T07:12:00	1016.3833049078912	1175.990244196425	1059.7228288917747	15906476143.1081	18280325757.757805	17002478846.76425	2.5908542550740828e+23	3.0681416471557936e+23	2.8925635936051303e+23
3321	C	2013-10-28T11:00:00	2013-10-28T22:48:00	1932.745023564808	2649.120773170345	2298.343754484762	33594372907.4261	42792880619.5839	37987145227.98535	5.345080584225746e+23	6.762294572825765e+23	5.898676388241642e+23
3311	NF	2013-10-30T16:48:00	2013-10-31T04:36:00	801.5629992694162	1091.3823460024582	873.588809048085	13070996681.7117	15225588770.4214	13967630903.403801	2.438081620916812e+23	2.820705339764169e+23	2.5646874131562998e+23
3286	NF	2013-10-23T03:24:00	2013-10-23T15:12:00	281.1551110635214	367.93860247101935	308.4730110067932	4779190895.181101	5323382580.0333	4944336285.76565	6.369524889727395e+22	7.527421091084546e+22	6.7911140188107944e+22
3535	M	2014-01-01T04:48:00	2014-01-01T16:36:00	2916.34591617472	3177.926761372812	2984.4601244511614	36457490343.9681	40375310621.58189	37062185062.39345	5.107596050193957e+23	5.408853593663193e+23	5.275413829317949e+23
3558	NF	2014-01-01T14:00:00	2014-01-02T01:48:00	19.958476940513748	44.39350916771959	34.740381681320216	140788991.6899	279547045.239	193161220.58316666	1.013892586524744e+21	2.2491286572917488e+21	1.3921388016766382e+21
3267	NF	2013-10-14T19:00:00	2013-10-15T06:48:00	331.5242911289347	368.6754646823432	353.37615457574555	3716826092.8493	3885406799.2719	3814974498.0561	2.6648591736800866e+22	3.1453025949889304e+22	2.951156507248345e+22
3444	NF	2013-11-29T11:12:00	2013-11-29T23:00:00	19.232237066697767	46.12624725781916	32.37491726213739	152540024.0598	342868766.2115	255951539.5606	1.0893193994667274e+21	2.3087203200371296e+21	1.8971414974311894e+21
3368	NF	2013-11-15T18:48:00	2013-11-16T06:36:00	385.4725027919603	506.7441883557441	406.63797266621145	9474803316.529202	10281569888.7791	9698763884.9747	1.87345117673616e+23	2.055843192925377e+23	1.9401644240566254e+23
3457	NF	2013-12-04T09:36:00	2013-12-04T21:24:00	772.7396949140407	884.3304195780893	849.716842507107	14159264391.3473	15062606992.219904	14486218951.9222	1.8245195585619738e+23	1.9947137495616966e+23	1.913619805392938e+23
3879	C	2014-03-22T02:48:00	2014-03-22T14:36:00	1366.9918416472326	1614.1946966896412	1475.8440690084046	17910637186.5459	22115677186.0253	20380968596.345604	2.4747799387370155e+23	2.669124176929662e+23	2.556758662291493e+23
3400	NF	2013-11-24T21:12:00	2013-11-25T09:00:00	311.4811586494202	348.5049331379911	335.4142730320268	7951842053.717702	8314339197.4844	8141491203.999752	1.590280830463481e+23	1.695825551358936e+23	1.646628490022708e+23
3330	NF	2013-11-03T20:48:00	2013-11-04T08:36:00	787.4799850101622	1095.9809800042276	956.1666780967329	6445730479.4834	10082673141.5138	8714749074.54095	9.62918401847221e+22	1.5812559622317535e+23	1.3628822458853156e+23
3386	NF	2013-11-14T09:24:00	2013-11-14T21:12:00	1.6942912275846371	67.62183007393793	35.48187606667524	12397811.344100002	399728061.5193	207481829.81005	7.841818604235455e+19	4.416714171164752e+21	1.913753940077206e+21
3558	NF	2013-12-31T15:00:00	2014-01-01T02:48:00	28.81695912033463	50.663921455736634	42.56331192183114	240030893.6088	321064806.28190005	293729793.04770005	1.83313934836192e+21	2.755004801489089e+21	2.3337967555239517e+21
3415	NF	2013-11-24T20:00:00	2013-11-25T07:48:00	454.32440130779815	689.9727391772158	519.5925193951313	4594226727.2023	6386695823.9182	5152024585.61235	2.923620454863872e+22	4.25946665828479e+22	3.370383514110395e+22
3443	NF	2013-12-04T02:24:00	2013-12-04T14:12:00	72.18518552639988	89.41672428210651	79.20761445906392	588065749.851	726165676.4966	652110250.52555	3.750374370321664e+21	5.134793401114378e+21	4.475005503270607e+21
3353	NF	2013-11-07T18:48:00	2013-11-08T06:36:00	64.47445938444	132.741059670241	95.89264823200094	809932494.1905001	1425805759.9684	1049760443.1241	5.106051616715702e+21	8.549529610242378e+21	6.434639326641337e+21
3439	NF	2013-12-05T00:12:00	2013-12-05T12:00:00	25.206227393004717	44.23850361689953	36.28095169102659	274343640.7471	400026326.7592	365611169.83405	1.5705774821306707e+21	2.860930335588313e+21	2.418166158856647e+21
3686	C	2014-02-02T14:00:00	2014-02-03T01:48:00	9677.965870713815	11016.794831596046	10142.510754487812	128914963472.2631	140565240561.7734	136291447441.06332	3.1004715484137474e+24	3.3214674993750684e+24	3.1953019171315806e+24
3407	NF	2013-11-24T02:36:00	2013-11-24T14:24:00	13.866165662016703	20.80041746198282	16.466563836288593	93348100.86830002	128018944.3325	112383883.8231	5.978557247718907e+20	1.0955685570326468e+21	8.066518165544703e+20
3586	NF	2014-01-11T10:48:00	2014-01-11T22:36:00	324.1357948665585	387.7991961702542	360.40974617249867	7752387031.0867	8138902163.298902	7894911375.527551	1.514550800673349e+23	1.6165645016253224e+23	1.5589018497848127e+23
3385	NF	2013-11-17T19:36:00	2013-11-18T07:24:00	166.3628982459403	206.47838778529598	185.50914784901778	1273168086.4408998	1400485250.5678	1340696728.3830001	9.727700501123861e+21	1.157441789075671e+22	1.082467943984421e+22
3551	NF	2013-12-28T23:12:00	2013-12-29T11:00:00	262.82175416481687	317.2681440365008	290.90882762171066	3148155251.1706	3963435845.045301	3446422274.0161	2.357224027191388e+22	2.9415933724158075e+22	2.6773063355948337e+22
3353	NF	2013-11-07T08:48:00	2013-11-07T20:36:00	118.751136059873	150.8017506005202	134.00083557385253	1365357278.8149998	1951055511.9776	1640053160.1625	7.767214190182244e+21	1.2495800171166318e+22	1.0263131597862152e+22
3483	C	2013-12-12T22:36:00	2013-12-13T10:24:00	2136.2653105785653	2337.0241150896245	2222.3586622643234	39790499720.6666	43300694660.4924	41393933081.735504	7.372182471509057e+23	7.715389488237647e+23	7.533406769727923e+23
3446	NF	2013-12-02T21:36:00	2013-12-03T09:24:00	107.54056782648844	139.07273683087342	121.87908835606717	1272812777.1452005	1632017443.0624006	1478290072.7093499	1.2837124407651719e+22	1.9649804365297713e+22	1.7552322926128375e+22
3343	NF	2013-11-04T18:36:00	2013-11-05T06:24:00	4.995744061754103	16.231950034836892	8.18093803190797	30023072.6291	91830553.2623	52589711.0154	1.105005663881904e+20	4.539561300282896e+20	2.315697438820058e+20
3474	NF	2013-12-13T19:00:00	2013-12-14T06:48:00	23.40417189344989	31.389635334866828	27.230616659468993	202436661.9821	272915393.9133	227186168.70215002	1.431980283749125e+21	2.0097352648321807e+21	1.6995582171931473e+21
3574	NF	2014-01-05T10:36:00	2014-01-05T22:24:00	9.313075766316835	15.935549390342018	13.074003692771619	63254132.04640001	94818498.6653	85562018.71055001	4.237216766554689e+20	7.272784669724749e+20	6.035160430624974e+20
3558	NF	2013-12-31T16:00:00	2014-01-01T03:48:00	28.81695912033463	48.37726553371796	41.785925517302736	234327513.7968	321064806.28190005	292240975.8019001	1.7866140131877325e+21	2.755004801489089e+21	2.319444453940967e+21
3313	NF	2013-10-24T23:48:00	2013-10-25T11:36:00	16.68643271478961	27.40258263990514	21.910230416920754	98534051.9742	185660485.5421	133418118.96465	8.719541583146804e+20	1.3546667906784344e+21	1.086005169623315e+21
3439	NF	2013-12-05T02:12:00	2013-12-05T14:00:00	21.505954342112798	40.92315280401967	35.10678803989961	224974258.251	400026326.7592	354350307.40900004	1.3477641758034968e+21	2.7494792997267235e+21	2.3544007778090735e+21
3306	NF	2013-10-27T10:24:00	2013-10-27T22:12:00	49.76814515242054	87.27447709282677	69.30995925273524	350917766.4057	654877039.3768001	494572214.54975	2.29621837005469e+21	4.522010687627257e+21	3.2367848786636277e+21
3542	C	2013-12-30T16:12:00	2013-12-31T04:00:00	759.4171179058212	955.8973412750156	874.9677184398245	6969383050.679501	8316523252.4925	7780125349.329552	6.812318427333265e+22	8.798719883619795e+22	7.812156910236235e+22
3590	NF	2014-01-06T10:12:00	2014-01-06T22:00:00	13.142785569931846	52.67888068416974	27.01860640567464	169494904.67580003	496103769.9636	309651087.88890004	4.99791082930952e+20	3.045242145026798e+21	1.6496832770755362e+21
3366	M	2013-11-12T16:12:00	2013-11-13T04:00:00	4118.37647966238	4350.649276955191	4226.909293566405	61133388940.0109	66881260853.7027	65027712773.83891	8.85239422428729e+23	9.7404507108656e+23	9.450769255194079e+23
3291	X	2013-10-27T04:48:00	2013-10-27T16:36:00	3410.838434220138	3701.543738948091	3531.098142928722	60641069429.7361	66607126207.38281	61558128505.25893	1.0481622269995071e+24	1.2114383406546876e+24	1.0841908257969162e+24
3371	NF	2013-11-11T04:12:00	2013-11-11T16:00:00	20.79769811413524	41.45134230806399	33.7461566781426	161982774.60250002	305378904.86450005	239646442.49485	9.254203305038498e+20	2.4869552170526143e+21	1.5698988839694715e+21
3879	C	2014-03-23T12:48:00	2014-03-24T00:36:00	1396.16152689773	1607.3237188115008	1503.1296395816269	17130765970.4296	19993173238.008404	18845270435.963898	2.7579824568479788e+23	3.208979689349403e+23	2.9927664572171924e+23
3419	NF	2013-11-22T15:36:00	2013-11-23T03:24:00	13.639436700762912	23.609535190609503	17.79456546102528	87663288.5814	141749182.43049997	109093693.292	6.045645657702506e+20	1.0523984597938682e+21	7.535518461685798e+20
3591	NF	2014-01-07T10:00:00	2014-01-07T21:48:00	67.10059097873078	91.72611416061432	77.17883300908487	492659818.1973	611191938.1903	544669135.79355	3.4378849111739807e+21	5.640724498770822e+21	3.996598465942217e+21
3457	NF	2013-12-03T23:36:00	2013-12-04T11:24:00	774.7719152538499	882.1060619163484	823.3946073095071	14080398130.901804	15177726731.6573	14701670139.729551	1.793224640564384e+23	2.0079417877568533e+23	1.910353606912738e+23
3740	C	2014-02-16T15:36:00	2014-02-17T03:24:00	1238.162601382904	1505.4189282957354	1354.2048420758417	14420852664.8015	16375924806.8203	15276430403.868502	2.2977734931153253e+23	2.661611578130823e+23	2.4800816415500448e+23
3330	NF	2013-11-02T21:48:00	2013-11-03T09:36:00	251.49611513904358	310.0020761956218	270.0752765002229	1804283687.8049	2028631868.7874	1954492927.5388	1.5468673211238789e+22	2.131210852495288e+22	1.6583201019897957e+22
3311	NF	2013-11-01T14:48:00	2013-11-02T02:36:00	650.0961806628234	727.1583158264177	678.199890204854	9427462066.1287	9946464120.5478	9585475255.118752	1.475364434328007e+23	1.575531312031321e+23	1.5107768260164012e+23
